customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned,segment,segment_label
CUST50215,21,Month-to-month,21.99,426.12,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,Yes,Yes,No,3,18.37,0,1,1,1,Price-Sensitive
CUST50216,36,Month-to-month,100.77,3682.82,DSL,Yes,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,2,27.93,0,1,0,1,Price-Sensitive
CUST50217,7,Two year,85.8,512.11,Fiber optic,No,No,No,Mailed check,Yes,1,No,No,Yes,No,1,88.03,1,0,0,0,Early Leavers
CUST50218,27,Two year,66.81,1856.33,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,2,0.0,0,0,0,1,Price-Sensitive
CUST50219,6,Two year,56.91,328.91,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,9,50.67,1,0,1,2,Service-Frustrated
CUST50220,10,Two year,99.15,994.71,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,No,No phone service,1,0.0,1,1,0,0,Early Leavers
CUST50221,43,Month-to-month,77.04,2896.27,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,No,No phone service,2,0.0,1,1,0,0,Early Leavers
CUST50223,51,Month-to-month,49.2,2405.79,Fiber optic,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,Yes,1,13.2,0,1,1,1,Price-Sensitive
CUST50224,29,Month-to-month,79.26,2115.81,Fiber optic,No,No,No,Mailed check,No,0,No,No,Yes,No,0,16.39,2,1,1,0,Early Leavers
CUST50225,65,Month-to-month,107.33,6430.99,Fiber optic,No,No,No,Credit card (auto),Yes,1,Yes,Yes,Yes,Yes,2,28.51,0,0,0,1,Price-Sensitive
CUST50227,22,Month-to-month,64.55,1294.91,DSL,Yes,Yes,No,Electronic check,No,0,Yes,No,Yes,No,6,36.31,0,1,1,2,Service-Frustrated
CUST50228,13,Month-to-month,61.91,819.83,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,Yes,No,Yes,No,8,0.0,1,0,1,2,Service-Frustrated
CUST50229,7,Month-to-month,44.97,276.4,Fiber optic,No,No,No,Credit card (auto),No,1,No,No,Yes,No,1,13.24,1,0,0,0,Early Leavers
CUST50230,11,Month-to-month,71.19,796.32,Fiber optic,No,Yes,Yes,Electronic check,No,0,Yes,No,Yes,Yes,4,6.44,0,1,1,1,Price-Sensitive
CUST50231,1,Month-to-month,119.07,104.92,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,5.84,0,0,1,1,Price-Sensitive
CUST50232,8,Month-to-month,94.49,719.18,DSL,No,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,Yes,0,2.3,1,1,0,0,Early Leavers
CUST50233,58,Month-to-month,76.33,4308.15,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,No,2,0.0,0,0,1,1,Price-Sensitive
CUST50235,36,Month-to-month,101.28,3138.83,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,No,No phone service,1,0.0,0,1,0,1,Price-Sensitive
CUST50237,1,Two year,87.92,82.03,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,No,Yes,Yes,1,0.0,0,0,0,1,Price-Sensitive
CUST50238,43,Month-to-month,68.74,2688.7,DSL,No,No,Yes,Electronic check,No,0,No,No,Yes,Yes,2,21.36,0,1,0,1,Price-Sensitive
CUST50239,12,Month-to-month,84.12,881.2,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,No,Yes,No,0,19.22,0,0,1,1,Price-Sensitive
CUST50240,25,Month-to-month,109.2,2784.93,DSL,No,No,No,Credit card (auto),No,1,No,No,Yes,Yes,5,38.91,0,0,0,2,Service-Frustrated
CUST50241,72,Month-to-month,74.64,5608.97,Fiber optic,Yes,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,1,18.26,0,1,0,1,Price-Sensitive
CUST50243,26,Month-to-month,118.93,2701.17,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,No,1,0.0,0,0,0,1,Price-Sensitive
CUST50244,72,Month-to-month,54.37,3462.92,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,No,Yes,Yes,Yes,3,38.98,0,1,1,1,Price-Sensitive
CUST50245,1,Month-to-month,27.16,26.21,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,Yes,Yes,No,2,0.0,1,0,1,0,Early Leavers
CUST50246,6,Month-to-month,20.91,128.99,Fiber optic,No,No,No,Electronic check,No,1,No,Yes,Yes,No,1,7.03,0,0,1,1,Price-Sensitive
CUST50247,18,Month-to-month,89.95,1657.66,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,No,Yes,Yes,Yes,2,51.39,0,0,0,1,Price-Sensitive
CUST50248,3,One year,98.89,258.95,DSL,Yes,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,4,16.76,0,1,1,1,Price-Sensitive
CUST50249,2,Month-to-month,103.38,188.08,DSL,No,No,Yes,Credit card (auto),Yes,0,No,Yes,Yes,Yes,0,13.06,0,0,0,1,Price-Sensitive
CUST50250,16,One year,45.44,630.3,DSL,Yes,No,No,Mailed check,Yes,0,Yes,No,Yes,Yes,0,15.67,1,0,0,0,Early Leavers
CUST50251,1,Month-to-month,116.35,99.9,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,No,Yes,No,6,65.73,1,0,0,2,Service-Frustrated
CUST50254,40,Month-to-month,96.09,3553.54,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,1,31.53,0,0,0,1,Price-Sensitive
CUST50255,19,Month-to-month,65.71,1188.03,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,No,1,5.06,0,1,1,1,Price-Sensitive
CUST50257,10,Two year,66.42,633.83,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,1,Yes,Yes,Yes,Yes,7,0.0,0,1,0,2,Service-Frustrated
CUST50258,15,Month-to-month,50.41,730.56,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,Yes,Yes,2,0.0,0,2,0,1,Price-Sensitive
CUST50259,1,One year,57.2,52.04,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,1,Yes,No,Yes,Yes,10,69.17,0,0,0,2,Service-Frustrated
CUST50260,1,Month-to-month,29.91,29.37,Fiber optic,Yes,No,No,Mailed check,Yes,0,No,No,Yes,Yes,3,3.13,1,0,1,0,Early Leavers
CUST50264,11,Month-to-month,114.23,1291.67,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,Yes,Yes,Yes,0,0.0,0,0,1,1,Price-Sensitive
CUST50265,16,Month-to-month,114.03,1661.96,Fiber optic,Yes,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,0,40.01,0,0,1,1,Price-Sensitive
CUST50266,3,Month-to-month,46.69,122.32,No,No internet service,No internet service,No internet service,Credit card (auto),No,1,Yes,No,No,No phone service,2,0.0,0,2,1,1,Price-Sensitive
CUST50267,72,One year,67.21,4125.99,DSL,Yes,No,Yes,Credit card (auto),Yes,0,Yes,No,No,No phone service,2,27.53,0,0,1,1,Price-Sensitive
CUST50268,13,Month-to-month,86.67,1117.41,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,No,Yes,Yes,Yes,0,25.12,0,0,0,1,Price-Sensitive
CUST50269,29,Month-to-month,105.56,2828.27,No,No internet service,No internet service,No internet service,Mailed check,Yes,1,No,No,Yes,No,1,0.0,0,0,1,1,Price-Sensitive
CUST50271,1,Month-to-month,87.59,79.77,Fiber optic,Yes,No,No,Credit card (auto),No,0,No,Yes,Yes,No,1,13.82,0,0,1,1,Price-Sensitive
CUST50272,8,One year,90.38,728.33,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,11,18.12,0,0,1,2,Service-Frustrated
CUST50273,21,Two year,49.31,895.76,DSL,Yes,No,Yes,Electronic check,No,0,No,Yes,Yes,No,2,18.36,0,0,1,1,Price-Sensitive
CUST50275,9,Month-to-month,100.83,882.2,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,2,6.89,0,1,0,1,Price-Sensitive
CUST50276,16,One year,67.81,1060.87,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,1,No,Yes,Yes,Yes,1,0.0,0,1,1,1,Price-Sensitive
CUST50277,22,Two year,28.33,537.11,Fiber optic,Yes,No,No,Electronic check,No,0,No,No,Yes,No,1,54.29,0,0,0,1,Price-Sensitive
CUST50278,11,Month-to-month,119.45,1346.41,Fiber optic,Yes,No,No,Electronic check,No,0,Yes,No,Yes,Yes,1,48.32,1,0,0,0,Early Leavers
CUST50279,4,Two year,104.31,409.61,Fiber optic,No,No,No,Electronic check,No,1,No,Yes,Yes,No,8,10.57,0,0,1,2,Service-Frustrated
CUST50280,16,Two year,31.77,516.81,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,3,19.17,0,0,0,1,Price-Sensitive
CUST50281,64,Month-to-month,80.44,4750.59,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,Yes,0,0.0,0,0,0,1,Price-Sensitive
CUST50282,3,Month-to-month,73.48,212.12,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,0,67.09,0,2,0,1,Price-Sensitive
CUST50284,8,Two year,67.82,548.43,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,No,4,36.3,2,0,1,0,Early Leavers
CUST50285,10,Month-to-month,109.53,988.9,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,Yes,No,No phone service,3,0.0,1,1,0,0,Early Leavers
CUST50286,7,One year,95.01,614.82,DSL,No,Yes,No,Bank transfer (auto),Yes,1,Yes,No,Yes,No,7,49.81,0,1,0,2,Service-Frustrated
CUST50287,49,Month-to-month,87.24,4323.98,DSL,No,No,No,Electronic check,No,1,No,Yes,Yes,No,3,24.41,0,0,0,1,Price-Sensitive
CUST50288,25,Month-to-month,31.46,819.41,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,Yes,No,Yes,No,11,58.17,0,2,1,2,Service-Frustrated
CUST50290,1,One year,55.38,51.25,Fiber optic,No,No,No,Credit card (auto),No,0,No,No,Yes,No,0,17.53,0,1,0,1,Price-Sensitive
CUST50291,15,Two year,83.0,1238.02,Fiber optic,Yes,Yes,No,Electronic check,No,1,Yes,No,Yes,Yes,4,27.2,1,0,0,0,Early Leavers
CUST50292,8,One year,92.27,729.92,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,Yes,4,6.65,0,1,0,1,Price-Sensitive
CUST50294,6,One year,97.45,593.34,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,11,39.93,0,0,1,2,Service-Frustrated
CUST50296,3,Month-to-month,116.11,322.16,DSL,No,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,Yes,5,17.3,0,0,1,2,Service-Frustrated
CUST50297,11,Month-to-month,37.19,400.85,Fiber optic,Yes,Yes,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,1,27.74,0,0,0,1,Price-Sensitive
CUST50298,35,Month-to-month,111.09,3461.81,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,No,3,0.0,0,0,1,1,Price-Sensitive
CUST50299,55,Month-to-month,100.93,5380.98,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,Yes,0,25.64,2,1,1,0,Early Leavers
CUST50300,31,Month-to-month,106.39,3280.87,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,No,No,No,No phone service,1,27.17,1,2,1,0,Early Leavers
CUST50301,20,One year,91.94,1718.45,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,9,21.89,0,1,1,2,Service-Frustrated
CUST50302,1,One year,60.26,63.03,DSL,No,No,No,Bank transfer (auto),Yes,1,No,No,Yes,Yes,3,16.05,0,1,0,1,Price-Sensitive
CUST50303,11,Month-to-month,104.87,1115.89,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,No,1,0.0,0,1,1,1,Price-Sensitive
CUST50304,38,Month-to-month,64.55,2269.61,Fiber optic,Yes,Yes,Yes,Electronic check,No,1,No,Yes,Yes,No,8,41.33,0,0,1,2,Service-Frustrated
CUST50305,20,Month-to-month,101.85,2013.43,DSL,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,0,37.21,0,0,0,1,Price-Sensitive
CUST50310,1,Month-to-month,89.12,91.36,DSL,No,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,1,10.26,0,1,1,1,Price-Sensitive
CUST50311,23,Month-to-month,69.65,1663.97,DSL,Yes,Yes,No,Electronic check,Yes,0,Yes,No,No,No phone service,1,13.25,1,0,0,0,Early Leavers
CUST50312,10,Month-to-month,70.92,648.03,DSL,No,No,No,Mailed check,No,0,No,No,Yes,No,1,17.92,0,3,1,1,Price-Sensitive
CUST50313,1,Two year,73.01,69.79,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,1,0.0,1,0,1,0,Early Leavers
CUST50314,72,Month-to-month,31.46,1933.6,DSL,No,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,No,1,13.5,0,1,0,1,Price-Sensitive
CUST50315,40,Month-to-month,38.33,1419.3,Fiber optic,No,No,No,Mailed check,No,0,No,No,Yes,Yes,3,35.31,0,0,0,1,Price-Sensitive
CUST50316,3,Month-to-month,31.46,89.23,DSL,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,No,3,96.58,1,1,0,0,Early Leavers
CUST50317,29,One year,37.52,1107.93,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,Yes,Yes,No,8,51.66,0,0,0,2,Service-Frustrated
CUST50319,15,Month-to-month,50.84,795.82,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,Yes,No,2,32.58,1,1,0,0,Early Leavers
CUST50320,4,One year,49.02,188.5,DSL,No,Yes,No,Electronic check,Yes,0,Yes,No,No,No phone service,2,2.76,0,0,0,1,Price-Sensitive
CUST50322,18,Two year,90.02,1392.6,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,No,3,0.0,0,0,0,1,Price-Sensitive
CUST50325,11,Month-to-month,79.17,785.62,Fiber optic,No,No,Yes,Credit card (auto),No,1,Yes,No,Yes,Yes,1,19.98,0,0,0,1,Price-Sensitive
CUST50326,29,Two year,63.26,1681.19,DSL,No,No,No,Bank transfer (auto),Yes,1,Yes,Yes,Yes,No,0,9.89,2,1,0,0,Early Leavers
CUST50328,18,Month-to-month,101.42,1853.21,DSL,No,No,Yes,Electronic check,No,1,Yes,Yes,Yes,Yes,0,33.73,0,0,0,1,Price-Sensitive
CUST50329,58,Two year,64.44,3720.89,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,0,0.0,1,0,1,0,Early Leavers
CUST50332,18,One year,87.22,1550.25,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,2,0.0,1,0,0,0,Early Leavers
CUST50333,1,One year,96.89,86.01,Fiber optic,No,No,Yes,Credit card (auto),No,0,No,Yes,Yes,Yes,2,1.2,0,0,0,1,Price-Sensitive
CUST50334,13,Month-to-month,88.07,993.23,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,Yes,3,0.0,1,2,0,0,Early Leavers
CUST50335,1,One year,47.4,43.85,Fiber optic,No,No,No,Bank transfer (auto),Yes,1,No,No,Yes,No,2,15.52,0,1,0,1,Price-Sensitive
CUST50336,19,Month-to-month,49.29,829.62,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,No,Yes,Yes,8,0.0,1,0,0,2,Service-Frustrated
CUST50337,20,Month-to-month,93.0,1928.59,Fiber optic,No,Yes,Yes,Mailed check,No,0,No,Yes,Yes,No,2,32.21,0,1,0,1,Price-Sensitive
CUST50338,44,Month-to-month,108.88,4313.4,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,Yes,Yes,No,1,0.0,0,0,0,1,Price-Sensitive
CUST50339,25,Month-to-month,39.84,994.42,DSL,No,Yes,No,Mailed check,No,0,Yes,Yes,Yes,No,2,32.03,1,0,0,0,Early Leavers
CUST50340,26,Month-to-month,52.97,1347.47,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,3,37.44,0,0,0,1,Price-Sensitive
CUST50341,72,One year,35.48,2613.99,Fiber optic,Yes,No,No,Mailed check,No,0,No,Yes,Yes,Yes,1,31.68,0,0,1,1,Price-Sensitive
CUST50342,18,Month-to-month,81.13,1304.24,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,Yes,Yes,No,No phone service,3,21.87,1,0,1,0,Early Leavers
CUST50343,2,Month-to-month,105.24,219.51,Fiber optic,No,Yes,No,Electronic check,No,1,Yes,No,Yes,No,1,22.88,0,0,1,1,Price-Sensitive
CUST50344,5,Month-to-month,114.86,551.85,Fiber optic,Yes,Yes,Yes,Credit card (auto),No,0,Yes,No,Yes,Yes,1,97.53,0,2,1,1,Price-Sensitive
CUST50346,1,One year,25.43,24.5,DSL,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,Yes,2,30.47,1,0,0,0,Early Leavers
CUST50347,17,Month-to-month,80.76,1349.64,DSL,No,No,Yes,Mailed check,Yes,0,No,No,Yes,No,2,1.43,0,0,0,1,Price-Sensitive
CUST50348,4,Month-to-month,34.77,126.34,Fiber optic,Yes,No,Yes,Credit card (auto),No,0,No,No,No,No phone service,8,28.12,0,0,1,2,Service-Frustrated
CUST50349,32,Month-to-month,22.48,724.96,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,1,0.0,0,0,0,1,Price-Sensitive
CUST50351,16,One year,101.63,1519.95,DSL,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,2,20.36,0,0,1,1,Price-Sensitive
CUST50352,6,Month-to-month,89.85,542.66,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,2,24.84,1,1,1,0,Early Leavers
CUST50353,3,Month-to-month,28.03,87.65,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,1,13.48,0,0,1,1,Price-Sensitive
CUST50354,3,Month-to-month,67.68,173.69,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,Yes,Yes,Yes,0,12.87,1,1,1,0,Early Leavers
CUST50355,40,Month-to-month,88.44,3463.92,DSL,Yes,No,Yes,Electronic check,No,0,Yes,Yes,Yes,Yes,0,61.75,0,0,1,1,Price-Sensitive
CUST50356,5,Month-to-month,70.06,354.69,Fiber optic,No,No,No,Bank transfer (auto),No,0,Yes,No,Yes,No,2,63.2,1,0,0,0,Early Leavers
CUST50359,72,Month-to-month,78.59,5783.62,Fiber optic,No,No,No,Bank transfer (auto),Yes,1,No,Yes,Yes,No,3,24.91,0,1,0,1,Price-Sensitive
CUST50360,72,Month-to-month,87.81,6016.9,Fiber optic,Yes,No,No,Electronic check,No,1,No,Yes,Yes,No,1,60.36,0,0,0,1,Price-Sensitive
CUST50362,21,One year,48.83,1045.59,DSL,No,No,No,Electronic check,No,0,No,Yes,Yes,Yes,0,49.69,0,1,1,1,Price-Sensitive
CUST50364,1,Month-to-month,23.15,23.1,DSL,Yes,Yes,Yes,Mailed check,No,0,No,Yes,Yes,Yes,2,19.38,0,0,1,1,Price-Sensitive
CUST50365,13,Two year,116.82,1379.21,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,1,36.43,1,0,0,0,Early Leavers
CUST50367,15,Month-to-month,63.13,976.8,Fiber optic,No,No,Yes,Credit card (auto),No,0,No,Yes,Yes,No,0,41.93,0,3,0,1,Price-Sensitive
CUST50368,1,Two year,115.61,107.21,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,No,No,No phone service,2,0.0,0,0,1,1,Price-Sensitive
CUST50369,54,Month-to-month,112.92,6148.15,DSL,No,No,Yes,Credit card (auto),Yes,0,Yes,Yes,No,No phone service,4,22.31,0,0,1,1,Price-Sensitive
CUST50370,3,Month-to-month,65.39,174.58,Fiber optic,Yes,Yes,No,Mailed check,Yes,0,No,No,No,No phone service,1,26.13,0,1,0,1,Price-Sensitive
CUST50371,4,Two year,111.63,439.69,DSL,No,No,Yes,Bank transfer (auto),No,0,Yes,No,Yes,Yes,0,7.28,1,1,0,0,Early Leavers
CUST50372,15,Month-to-month,64.18,869.07,Fiber optic,No,Yes,No,Credit card (auto),No,0,Yes,No,Yes,Yes,2,48.96,0,0,0,1,Price-Sensitive
CUST50373,28,Month-to-month,52.0,1255.11,Fiber optic,No,No,Yes,Credit card (auto),Yes,1,No,Yes,Yes,No,2,17.71,0,0,0,1,Price-Sensitive
CUST50374,4,Month-to-month,63.51,252.5,DSL,Yes,No,Yes,Electronic check,No,0,No,Yes,Yes,No,1,12.39,0,0,1,1,Price-Sensitive
CUST50376,10,Month-to-month,78.51,755.27,DSL,Yes,No,No,Credit card (auto),No,0,No,Yes,No,No phone service,1,47.35,2,0,0,0,Early Leavers
CUST50378,19,One year,86.07,1607.56,DSL,No,No,No,Electronic check,No,0,No,Yes,Yes,Yes,0,25.91,0,0,1,1,Price-Sensitive
CUST50379,27,Month-to-month,115.14,2899.79,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,No,2,0.0,1,0,0,0,Early Leavers
CUST50380,16,One year,29.2,441.17,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,0,No,Yes,Yes,No,2,19.68,0,0,0,1,Price-Sensitive
CUST50381,21,Month-to-month,80.56,1658.39,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,0,42.46,0,1,0,1,Price-Sensitive
CUST50382,16,Month-to-month,113.42,1802.75,DSL,No,Yes,No,Electronic check,No,0,Yes,No,Yes,Yes,0,4.28,0,0,0,1,Price-Sensitive
CUST50383,14,One year,83.52,1160.6,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,Yes,No,No phone service,3,0.0,0,1,0,1,Price-Sensitive
CUST50384,25,Month-to-month,101.63,2616.6,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,No,Yes,Yes,0,0.0,1,0,0,0,Early Leavers
CUST50385,15,One year,97.0,1437.4,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,0,No,Yes,Yes,Yes,1,12.16,0,0,0,1,Price-Sensitive
CUST50386,41,Month-to-month,39.42,1671.13,DSL,Yes,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,Yes,1,32.45,0,1,0,1,Price-Sensitive
CUST50387,26,One year,111.86,2517.22,DSL,Yes,Yes,No,Electronic check,Yes,0,Yes,No,Yes,Yes,0,44.34,0,0,1,1,Price-Sensitive
CUST50388,27,Month-to-month,53.98,1366.37,Fiber optic,Yes,No,No,Electronic check,Yes,1,No,Yes,No,No phone service,2,1.96,1,0,0,0,Early Leavers
CUST50389,3,Two year,75.11,216.27,DSL,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,No,1,0.8,1,0,0,0,Early Leavers
CUST50390,16,Month-to-month,42.88,623.16,Fiber optic,No,Yes,Yes,Mailed check,No,0,Yes,Yes,Yes,No,8,48.7,0,0,1,2,Service-Frustrated
CUST50391,16,One year,89.96,1427.9,Fiber optic,No,No,Yes,Electronic check,No,0,No,Yes,No,No phone service,2,91.82,0,0,0,1,Price-Sensitive
CUST50392,45,Month-to-month,110.57,4300.49,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,Yes,Yes,Yes,2,0.0,1,3,0,0,Early Leavers
CUST50393,30,Two year,71.43,2173.53,Fiber optic,Yes,Yes,No,Credit card (auto),Yes,0,No,No,Yes,Yes,0,13.77,0,1,0,1,Price-Sensitive
CUST50394,1,Month-to-month,44.39,46.41,Fiber optic,Yes,Yes,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,1,26.7,0,0,0,1,Price-Sensitive
CUST50395,4,Two year,57.76,236.46,DSL,No,No,No,Credit card (auto),Yes,0,No,No,Yes,Yes,1,68.98,2,1,0,0,Early Leavers
CUST50396,3,Month-to-month,63.57,174.09,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,No,Yes,No,1,16.06,1,0,0,0,Early Leavers
CUST50397,39,Month-to-month,100.65,3673.88,DSL,No,No,Yes,Mailed check,Yes,0,No,No,Yes,Yes,4,34.21,0,1,0,1,Price-Sensitive
CUST50398,13,Month-to-month,46.71,577.17,DSL,No,No,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,No,1,52.51,1,1,1,0,Early Leavers
CUST50400,17,One year,29.6,438.48,Fiber optic,Yes,No,No,Credit card (auto),No,0,Yes,Yes,Yes,No,6,16.99,0,0,1,2,Service-Frustrated
CUST50401,7,Month-to-month,47.47,335.57,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,Yes,4,49.88,1,2,1,0,Early Leavers
CUST50402,9,Month-to-month,105.88,978.39,DSL,Yes,No,Yes,Credit card (auto),Yes,1,Yes,No,Yes,Yes,2,69.07,0,0,1,1,Price-Sensitive
CUST50403,43,Month-to-month,106.22,4525.12,DSL,No,No,Yes,Credit card (auto),No,0,Yes,No,No,No phone service,2,29.15,0,0,0,1,Price-Sensitive
CUST50404,22,Two year,106.49,2162.91,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,No,Yes,Yes,Yes,0,45.38,0,1,0,1,Price-Sensitive
CUST50405,25,One year,46.19,1209.03,Fiber optic,Yes,Yes,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,No,4,17.36,1,0,0,0,Early Leavers
CUST50406,23,Month-to-month,94.32,1865.63,Fiber optic,Yes,Yes,Yes,Electronic check,Yes,0,No,Yes,Yes,No,0,53.62,0,0,0,1,Price-Sensitive
CUST50407,10,Month-to-month,29.59,267.04,DSL,No,No,No,Electronic check,No,0,No,Yes,Yes,No,0,35.84,0,0,1,1,Price-Sensitive
CUST50408,1,Month-to-month,28.36,28.97,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,No,0,0.0,0,0,1,1,Price-Sensitive
CUST50409,1,Two year,73.94,70.69,DSL,Yes,No,No,Electronic check,No,0,Yes,Yes,Yes,Yes,9,59.15,1,0,1,2,Service-Frustrated
CUST50410,9,One year,27.78,230.51,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,0,15.81,0,0,1,1,Price-Sensitive
CUST50411,16,Month-to-month,25.53,386.76,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,Yes,0,0.0,1,2,1,0,Early Leavers
CUST50412,24,Two year,53.61,1253.19,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,No,Yes,No,1,55.67,0,0,0,1,Price-Sensitive
CUST50414,7,One year,104.09,621.93,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,No,3,0.0,1,0,0,0,Early Leavers
